"GEOID","NAME","year","population","new_housing_units_permitted","pop_5yrs_ago","pop_growth_5yr","instant_growth","instant_growth_scaled","rate_growth","rate_growth_scaled","composite_growth"
22380,"Flagstaff, AZ Metro Area",2018,142854,665,136539,0.046250521828928,0.00465510241225307,12.2735436547795,0.100649727358135,24.7312491279248,18.5023963913521
22380,"Flagstaff, AZ Metro Area",2019,143476,728,137682,0.042082479917491,0.00507401934818367,13.3846503782093,0.120573201915192,24.7598550402822,19.0722527092457
22380,"Flagstaff, AZ Metro Area",2021,145052,1051,139097,0.0428118507228768,0.00724567741223837,19.1446081860775,0.169244666836292,24.8297370107112,21.9871725983943
22380,"Flagstaff, AZ Metro Area",2022,144060,738,140908,0.0223692054390098,0.0051228654727197,13.5142065091041,0.229014190364844,24.9155534553682,19.2148799822361
22380,"Flagstaff, AZ Metro Area",2023,144472,1123,140776,0.0262544751946354,0.00777313251010576,20.5435941312169,0.296068858831886,25.0118298334583,22.7777119823376
22420,"Flint, MI Metro Area",2009,424043,149,NA,NA,0.000351379459158623,0.858642277398874,NA,NA,NA
22420,"Flint, MI Metro Area",2010,424926,78,NA,NA,0.00018356137303907,0.413533025880233,NA,NA,NA
22420,"Flint, MI Metro Area",2011,422080,66,NA,NA,0.000156368460955269,0.341408399601214,NA,NA,NA
22420,"Flint, MI Metro Area",2012,418408,122,NA,NA,0.000291581422917344,0.700038042485369,NA,NA,NA
22420,"Flint, MI Metro Area",2013,415376,227,NA,NA,0.000546492816147298,1.37614764466095,NA,NA,NA
22420,"Flint, MI Metro Area",2014,412895,343,424043,-0.0262897866489955,0.000830719674493515,2.13001158808511,-0.0315985704100515,24.5413684319378,13.3356900100114
22420,"Flint, MI Metro Area",2015,410849,413,424926,-0.0331281211316794,0.00100523550014726,2.59288546736148,-0.0303438729939314,24.5431699131111,13.5680276902363
22420,"Flint, MI Metro Area",2016,408615,374,422080,-0.0319015352539803,0.000915287006105992,2.35431221352629,-0.0286910018222961,24.5455430879174,13.4499276507219
22420,"Flint, MI Metro Area",2017,407385,434,418408,-0.026345098564081,0.00106533132049535,2.75227952454007,-0.0404375530387209,24.5286775149152,13.6404785197277
22420,"Flint, MI Metro Area",2018,406892,630,415376,-0.0204248680713378,0.0015483224049625,4.0333321516341,-0.0758057481475368,24.4778962374516,14.2556141945428
22420,"Flint, MI Metro Area",2019,405813,576,412895,-0.0171520604512043,0.00141937296242358,3.69131544068583,-0.0827523297542903,24.4679224096407,14.0796189251633
22420,"Flint, MI Metro Area",2021,404208,510,410849,-0.0161640894829974,0.00126172663579147,3.27318507062613,-0.0780573899395108,24.4746633541723,13.8739242123992
22420,"Flint, MI Metro Area",2022,401983,406,408615,-0.0162304369638902,0.00100999295990129,2.60550382929858,-0.062228328303689,24.4973905521094,13.551447190704
22420,"Flint, MI Metro Area",2023,401522,380,407385,-0.0143917915485352,0.000946398951987687,2.43683141789157,-0.0657596344969305,24.4923203403257,13.4645758791087
22500,"Florence, SC Metro Area",2009,200653,349,NA,NA,0.00173932111655445,4.53992411393997,NA,NA,NA
22500,"Florence, SC Metro Area",2010,205705,476,NA,NA,0.00231399333997715,6.06414554412603,NA,NA,NA
22500,"Florence, SC Metro Area",2011,206161,389,NA,NA,0.00188687482113494,4.93128550128076,NA,NA,NA
22500,"Florence, SC Metro Area",2012,206087,313,NA,NA,0.00151877605089113,3.95496541626065,NA,NA,NA
22500,"Florence, SC Metro Area",2013,206261,412,NA,NA,0.00199746922588371,5.22461856125147,NA,NA,NA
22500,"Florence, SC Metro Area",2014,207030,379,200653,0.0317812342701081,0.00183065256243057,4.78216541494654,0.0576016823913094,24.6694412039127,14.7258033094296
22500,"Florence, SC Metro Area",2015,206448,424,205705,0.00361196859580467,0.00205378594125397,5.37398917800721,0.568605702618638,25.40313532815,15.3885622530786
22500,"Florence, SC Metro Area",2016,205976,495,206161,-0.000897356920077027,0.00240319260496369,6.30073159389116,-2.67807886828064,20.7415802353722,13.5211559146317
22500,"Florence, SC Metro Area",2017,205831,1021,206087,-0.0012421938307608,0.00496038011766935,13.0832414299428,-3.99324163011767,18.853283563369,15.9682624966559
22500,"Florence, SC Metro Area",2018,204961,562,206261,-0.0063026941593418,0.0027419850605725,7.19932160777544,-0.435049677368265,23.9620976339104,15.5807096208429
22500,"Florence, SC Metro Area",2019,204911,1129,207030,-0.0102352316089456,0.00550970909321608,14.5402441571037,-0.538308198946921,23.8138401495055,19.1770421533046
22500,"Florence, SC Metro Area",2021,199259,766,206448,-0.0348223281407425,0.00384424292001867,10.1228752136073,-0.110395919091948,24.4282320387883,17.2755536261978
22500,"Florence, SC Metro Area",2022,199119,759,205976,-0.0332902862469414,0.00381179093908668,10.0368017916244,-0.114501596976712,24.4223371502536,17.229569470939
22500,"Florence, SC Metro Area",2023,199630,737,205831,-0.0301266573062367,0.00369182988528778,9.71862527023459,-0.122543627982369,24.4107904878747,17.0647078790547
22520,"Florence-Muscle Shoals, AL Metro Area",2009,144238,181,NA,NA,0.00125487042249615,3.25500011786747,NA,NA,NA
22520,"Florence-Muscle Shoals, AL Metro Area",2010,147112,232,NA,NA,0.00157702974604383,4.10947354614804,NA,NA,NA
22520,"Florence-Muscle Shoals, AL Metro Area",2011,147293,240,NA,NA,0.00162940533494463,4.24839098772151,NA,NA,NA
22520,"Florence-Muscle Shoals, AL Metro Area",2012,146988,456,NA,NA,0.00310229406482162,8.15498064849707,NA,NA,NA
22520,"Florence-Muscle Shoals, AL Metro Area",2013,147317,333,NA,NA,0.00226043158630708,5.92208199997902,NA,NA,NA
22520,"Florence-Muscle Shoals, AL Metro Area",2014,147639,197,144238,0.0235790845685603,0.00133433577848671,3.46576861096912,0.0565898041803489,24.6679883599654,14.0668784854673
22520,"Florence-Muscle Shoals, AL Metro Area",2015,146950,338,147112,-0.00110120180542716,0.0023001020755359,6.02730130128507,-2.08871985516196,21.587775623031,13.807538462158
22520,"Florence-Muscle Shoals, AL Metro Area",2016,146534,315,147293,-0.00515299437176241,0.00214967174853618,5.62831015673793,-0.417169434594386,23.9877698958572,14.8080400262976
22520,"Florence-Muscle Shoals, AL Metro Area",2017,147038,775,146988,0.000340163822897107,0.00527074633768142,13.9064356343376,15.4947292536623,46.8339043897489,30.3701700120432
22520,"Florence-Muscle Shoals, AL Metro Area",2018,147149,335,147317,-0.00114039791741618,0.00227660398643552,5.96497657161239,-1.99632422303405,21.7204362865758,13.8427064290941
22520,"Florence-Muscle Shoals, AL Metro Area",2019,147970,281,147639,0.00224195503898022,0.00189903358788944,4.96353458536118,0.847043564599422,25.8029134418517,15.3832240136065
22520,"Florence-Muscle Shoals, AL Metro Area",2021,151517,359,146950,0.0310785981626404,0.00236937109367266,6.21102572294437,0.0762380298259682,24.6961990728703,15.4536123979073
22520,"Florence-Muscle Shoals, AL Metro Area",2022,153911,274,146534,0.0503432650442901,0.00178024962478315,4.64848009908257,0.0353622202139047,24.6375100212216,14.6429950601521
22520,"Florence-Muscle Shoals, AL Metro Area",2023,155175,201,147038,0.0553394360641467,0.00129531174480425,3.36226392428556,0.0234066668713934,24.6203443651951,13.9913041447403
22540,"Fond du Lac, WI Metro Area",2009,100070,204,NA,NA,0.00203857299890077,5.33363940677095,NA,NA,NA
22540,"Fond du Lac, WI Metro Area",2010,101665,229,NA,NA,0.00225249594255644,5.90103403946509,NA,NA,NA
22540,"Fond du Lac, WI Metro Area",2011,102079,237,NA,NA,0.0023217312081819,6.08466893826432,NA,NA,NA
22540,"Fond du Lac, WI Metro Area",2012,101843,249,NA,NA,0.00244493976021916,6.41145890260066,NA,NA,NA
22540,"Fond du Lac, WI Metro Area",2013,101798,258,NA,NA,0.00253443093184542,6.64881918563781,NA,NA,NA
22540,"Fond du Lac, WI Metro Area",2014,101759,240,100070,0.0168781852703108,0.00235851374325612,6.18222842684163,0.139737400999195,24.7873707930103,15.484799609926
22540,"Fond du Lac, WI Metro Area",2015,101973,195,101665,0.00302955786160429,0.00191227089523697,4.99864431698681,0.631204612221646,25.4930141751676,15.2458292460772
22540,"Fond du Lac, WI Metro Area",2016,102144,365,102079,0.000636761723762968,0.0035733865914787,9.40447435197655,5.61181122879314,32.6441160551297,21.0242952035531
22540,"Fond du Lac, WI Metro Area",2017,102548,185,101843,0.00692241980303015,0.00180403323321762,4.71156212077321,0.260607314284513,24.9609145258659,14.8362383233196
22540,"Fond du Lac, WI Metro Area",2018,103066,275,101798,0.0124560403937209,0.00266819319659247,7.00360109812241,0.21420877841224,24.8942960027327,15.9489485504276
22540,"Fond du Lac, WI Metro Area",2019,103403,255,101759,0.0161558191413045,0.00246607932071603,6.46752803178554,0.152643409730379,24.8059011027507,15.6367145672681
22540,"Fond du Lac, WI Metro Area",2021,104362,235,101973,0.0234277700960058,0.00225177746689408,5.89912840359652,0.0961157403229762,24.7247392776782,15.3119338406374
22540,"Fond du Lac, WI Metro Area",2022,103836,142,102144,0.0165648496240602,0.00136754112253939,3.55384020193683,0.0825568087592573,24.7052715082959,14.1295558551163
22540,"Fond du Lac, WI Metro Area",2023,103948,133,102548,0.0136521433865117,0.00127948589679455,3.32028852386759,0.0937205141032054,24.7213002374083,14.0207943806379
22660,"Fort Collins-Loveland, CO Metro Area",2009,298382,451,NA,NA,0.00151148527726203,3.93562786529652,NA,NA,NA
22660,"Fort Collins-Loveland, CO Metro Area",2010,300637,1153,NA,NA,0.00383518994667988,10.0988637242618,NA,NA,NA
22660,"Fort Collins-Loveland, CO Metro Area",2011,305525,1192,NA,NA,0.00390148105719663,10.2746897467528,NA,NA,NA
22660,"Fort Collins-Loveland, CO Metro Area",2012,310487,1868,NA,NA,0.00601635495205918,15.8840370952142,NA,NA,NA
22660,"Fort Collins, CO Metro Area",2013,315988,2377,NA,NA,0.00752243756092004,19.8786679377905,NA,NA,NA
22660,"Fort Collins, CO Metro Area",2014,324122,2498,298382,0.086265257287638,0.0077069745342803,20.3681212261053,0.0893404225131167,24.715011348601,22.5415662873531
22660,"Fort Collins, CO Metro Area",2015,333577,2434,300637,0.109567351989276,0.00729666613705381,19.279847203893,0.066595258574543,24.6823540847127,21.9811006443029
22660,"Fort Collins, CO Metro Area",2016,339993,3532,305525,0.112815645200884,0.0103884491739536,27.4802817651125,0.0920834087812512,24.7189496990408,26.0996157320766
22660,"Fort Collins, CO Metro Area",2017,343976,2935,310487,0.107859588324149,0.00853257203990976,22.5578797693209,0.0791081458077417,24.7003199547976,23.6290998620592
22660,"Fort Collins, CO Metro Area",2018,350518,2944,315988,0.109276301631708,0.00839899805430819,22.2035972356069,0.0768601968486747,24.6970923736484,23.4503448046276
22660,"Fort Collins, CO Metro Area",2019,356899,2490,324122,0.101125502125743,0.00697676373427776,18.4313598784135,0.0689911405888757,24.6857940665655,21.5585769724895
22660,"Fort Collins, CO Metro Area",2021,362533,3221,333577,0.0868045458769639,0.00888470842654324,23.4918623162035,0.102353031592796,24.7336947139853,24.1127785150944
22660,"Fort Collins, CO Metro Area",2022,366778,2572,339993,0.078781033727165,0.00701241622998108,18.5259221275979,0.0890114777405248,24.7145390532035,21.6202305904007
22660,"Fort Collins-Loveland, CO Metro Area",2023,370771,2686,343976,0.0778978765960416,0.00724436377170814,19.1411239754855,0.0929982187996671,24.7202631735121,21.9306935744988
22900,"Fort Smith, AR-OK Metro Area",2009,293053,894,NA,NA,0.00305064271650521,8.01798413327839,NA,NA,NA
22900,"Fort Smith, AR-OK Metro Area",2010,299749,690,NA,NA,0.00230192594470707,6.03213880754212,NA,NA,NA
22900,"Fort Smith, AR-OK Metro Area",2011,299379,590,NA,NA,0.00197074611111668,5.15373999334951,NA,NA,NA
22900,"Fort Smith, AR-OK Metro Area",2012,298110,625,NA,NA,0.00209654154506726,5.48739122692583,NA,NA,NA
22900,"Fort Smith, AR-OK Metro Area",2013,279974,611,NA,NA,0.00218234550351104,5.71497179707392,NA,NA,NA
22900,"Fort Smith, AR-OK Metro Area",2014,279592,604,293053,-0.0459336707012042,0.00216029070931929,5.65647516442794,-0.0470306569525405,24.5192112066073,15.0878431855176
22900,"Fort Smith, AR-OK Metro Area",2015,280241,466,299749,-0.0650811178686167,0.00166285447168687,4.33710919779975,-0.0255504903133928,24.5500522008597,14.4435806993297
22900,"Fort Smith, AR-OK Metro Area",2016,281227,703,299379,-0.0606321752694745,0.00249975998037173,6.55686031745659,-0.041228274744585,24.5275422051201,15.5422012612884
22900,"Fort Smith, AR-OK Metro Area",2017,282086,721,298110,-0.0537519707490524,0.00255595811206512,6.7059164109516,-0.047550965600832,24.5184641529973,15.6121902819745
22900,"Fort Smith, AR-OK Metro Area",2018,282318,598,279974,0.00837220599055627,0.00211817879129209,5.54478038380847,0.253001275133623,24.9499938559439,15.2473871198762
22900,"Fort Smith, AR-OK Metro Area",2019,249152,609,279592,-0.108872929125297,0.00244429103519137,6.40973826856032,-0.0224508613374253,24.5545026150971,15.4821204418287
22900,"Fort Smith, AR-OK Metro Area",2021,247661,662,280241,-0.116257078728666,0.00267300866910818,7.01637332915385,-0.0229922229109744,24.5537253339215,15.7850493315377
22900,"Fort Smith, AR-OK Metro Area",2022,246751,732,281227,-0.122591358582213,0.00296655332703819,7.79495116900266,-0.0241987148306929,24.551993065686,16.1734721173443
22900,"Fort Smith, AR-OK Metro Area",2023,231280,683,282086,-0.180108193955035,0.00295313040470425,7.75934912484043,-0.0163964245038264,24.5631955109542,16.1612723178973
23020,"Fort Walton Beach-Crestview-Destin, FL Metro Area",2009,178473,410,NA,NA,0.00229726625315874,6.019779759329,NA,NA,NA
23060,"Fort Wayne, IN Metro Area",2009,415969,884,NA,NA,0.00212515836516664,5.56329252975801,NA,NA,NA
23060,"Fort Wayne, IN Metro Area",2010,415013,885,NA,NA,0.00213246332042611,5.58266769511179,NA,NA,NA
23060,"Fort Wayne, IN Metro Area",2011,418148,743,NA,NA,0.00177688282617638,4.63955023197153,NA,NA,NA
23060,"Fort Wayne, IN Metro Area",2012,421406,1230,NA,NA,0.00291880039676701,7.66829455205327,NA,NA,NA
23060,"Fort Wayne, IN Metro Area",2013,424122,1035,NA,NA,0.00244033556382362,6.39924704594771,NA,NA,NA
23060,"Fort Wayne, IN Metro Area",2014,427183,1245,415969,0.0269587397137767,0.00291444182001625,7.65673416020231,0.108107495044617,24.7419569112589,16.1993455357306
23060,"Fort Wayne, IN Metro Area",2015,429820,1355,415013,0.035678400435649,0.00315248243450747,8.28809685892683,0.0883582894976868,24.7136012124883,16.5008490357076
23060,"Fort Wayne, IN Metro Area",2016,431802,1536,418148,0.0326535102403934,0.00355718593244126,9.36150482833935,0.108937321171704,24.7431483667651,17.0523265975522
23060,"Fort Wayne, IN Metro Area",2017,434617,1722,421406,0.0313498146680398,0.00396210916738186,10.4354956132093,0.126383814683954,24.7681978561464,17.6018467346779
23060,"Fort Wayne, IN Metro Area",2018,437631,1884,424122,0.0318516841852109,0.00430499667528123,11.3449470646307,0.135157583826606,24.780795140341,18.0628711024859
23060,"Fort Wayne, IN Metro Area",2019,413263,1956,427183,-0.0325855663731937,0.00473306344869974,12.4803221932719,-0.14525030482801,24.3781884833442,18.429255338308
23060,"Fort Wayne, IN Metro Area",2021,423038,1978,429820,-0.0157786980596529,0.00467570289193879,12.3281829627698,-0.296330082131101,24.1612697498104,18.2447263562901
23060,"Fort Wayne, IN Metro Area",2022,426076,2335,431802,-0.0132607074538793,0.00548024296134962,14.4620901976378,-0.413269275444759,23.9933697027832,19.2277299502105
23060,"Fort Wayne, IN Metro Area",2023,457842,2436,434617,0.053437854478771,0.00532061278781763,14.0386980072991,0.0995663624543783,24.7296936441461,19.3841958257226
23420,"Fresno, CA Metro Area",2009,915267,2228,NA,NA,0.00243426235186017,6.38313887254476,NA,NA,NA
23420,"Fresno, CA Metro Area",2010,933248,2248,NA,NA,0.00240879166095186,6.31558214830835,NA,NA,NA
23420,"Fresno, CA Metro Area",2011,942904,1622,NA,NA,0.00172021754070404,4.48925509163895,NA,NA,NA
23420,"Fresno, CA Metro Area",2012,947895,1844,NA,NA,0.00194536314676204,5.08641594904376,NA,NA,NA
23420,"Fresno, CA Metro Area",2013,955272,2772,NA,NA,0.00290179132226214,7.62318084233967,NA,NA,NA
23420,"Fresno, CA Metro Area",2014,965974,1892,915267,0.055401320051963,0.00195864484965434,5.1216434323859,0.0353537577772019,24.6374978709452,14.8795706516656
23420,"Fresno, CA Metro Area",2015,974861,2322,933248,0.0445894338910986,0.00238187803184249,6.24419827315208,0.0534179922010174,24.6634343061414,15.4538162896467
23420,"Fresno, CA Metro Area",2016,979915,2904,942904,0.039252140196669,0.00296352234632596,7.78691200238252,0.0754996372548737,24.695138896689,16.2410254495358
23420,"Fresno, CA Metro Area",2017,989255,2933,947895,0.0436335248102374,0.00296485739268439,7.79045298833396,0.0679490691063485,24.6842978714408,16.2373754298874
23420,"Fresno, CA Metro Area",2018,994400,2929,955272,0.040960061636895,0.00294549477071601,7.73909688976872,0.0719113852129274,24.6899869226629,16.2145419062158
23420,"Fresno, CA Metro Area",2019,999101,3393,965974,0.0342938836863104,0.00339605305169347,8.93412695982049,0.0990279515367087,24.7289205994907,16.8315237796556
23420,"Fresno, CA Metro Area",2021,1013581,3902,974861,0.0397184829426964,0.00384971699351113,10.1373942729729,0.0969250763949186,24.7259013137817,17.4316477933773
23420,"Fresno, CA Metro Area",2022,1015190,3662,979915,0.0359980202364491,0.00360720653276727,9.49417605875585,0.10020569212067,24.7306115868648,17.1123938228103
23420,"Fresno, CA Metro Area",2023,1180020,3154,989255,0.192837033929573,0.00267283605362621,7.01591549561662,0.0138605951313396,24.6066382171649,15.8112768563908
23460,"Gadsden, AL Metro Area",2009,103645,128,NA,NA,0.00123498480389792,3.20225685869373,NA,NA,NA
23460,"Gadsden, AL Metro Area",2010,104462,105,NA,NA,0.00100515019815818,2.59265921818067,NA,NA,NA
23460,"Gadsden, AL Metro Area",2011,104303,99,NA,NA,0.000949157742346816,2.44414864537428,NA,NA,NA
23460,"Gadsden, AL Metro Area",2012,104392,90,NA,NA,0.000862135029504177,2.21333553414075,NA,NA,NA
23460,"Gadsden, AL Metro Area",2013,103931,75,NA,NA,0.000721632621643206,1.84067652553419,NA,NA,NA
23460,"Gadsden, AL Metro Area",2014,103531,79,103645,-0.00109990834097159,0.000763056475838155,1.95054633255008,-0.693745512616189,23.5906649117146,12.7706056221323
23460,"Gadsden, AL Metro Area",2015,103057,83,104462,-0.0134498669372595,0.000805379547240847,2.06280116198844,-0.0598801126433263,24.5007620951194,13.2817816285539
23460,"Gadsden, AL Metro Area",2016,102564,97,104303,-0.0166725789286981,0.000945750945750946,2.43511269032361,-0.0567249343845089,24.5052922664248,13.4702024783742
